title_link,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,Field11,Field12,Field13,Field14,Field15,Field16,Field17,Field18,Field19,Field20,Field21,Field22
https://www.redfin.com/owner-estimate/fact-check/25817966,/1b4cb33394f29acb042a1561e0592138_genMid.18549948_0.jpg,5220 SE 41st Ave,"Portland, OR 97202","$475,291","$465,000",2,2,"1,758",1922,SOLD 6/01/18,"The stuff Portland homeowner dreams are made of! Sweet SE Portland Bungalow w/a clever layout. Main floor is all bungalow charm plus a hard to find master suite w/remodeled bath. Remodeled basement master suite/family room space-perfect for roommate, guest or explore ADU potential. LR w/original fir floors, French doors, built-ins & fireplace. Open kitchen/DR for entertaining. Private,lush backyard&front porch w/view of the West Hills! [Home Energy Score = 6. HES Report at https://api.greenbuildingregistry.com/report/pdf/R206719-20180328.pdf]",2,Bungalow,Multnomah,18549948,"5,000 Sq. Ft.",7.0,5.0,6.0,69 / 100,48 / 100,77 / 100
https://www.redfin.com/owner-estimate/fact-check/26541597,/44ebe13fc40178d9baa8771f201b114c_genMid.18091427_0.jpg,3676 SE Martins St,"Portland, OR 97202","$728,538","$739,950",4,2,"2,724",1951,SOLD 6/01/18,"Beautiful modern remodel w/ 4beds & 2full baths. Everything is brand new! Dining/kitchen area features a wall of windows w/ view of the new deck and landscaped yard. Open, airy, and light-filled kitchen boasts modern lighting, high-end appl, quartz counters, tile backsplash, eng hardwood floors throughout the main level. Bathrooms feature tile,quartz,updated lighting. Basement is fully finished and updated. 2 Car garage.",3,Contemporary,Multnomah,18091427,"5,000 Sq. Ft.",8.0,8.0,6.0,75 / 100,48 / 100,86 / 100
https://www.redfin.com/owner-estimate/fact-check/26437983,/f5e595bed4aacc59d1fedc55c61bbfbb_genMid.18301564_1.jpg,4131 SE Cooper St,"Portland, OR 97202","$701,861","$790,000",4,3,"2,948",1952,SOLD 5/31/18,"This renovated ranch in Eastmoreland Heights is sure to impress you with its complete remodel plus addition in 2010! Spectacular open floor plan w/large kitchen island & nook, hardwood floors & sweet family room w/built-ins. Master suite on the main with spacious walk-in closet and heated tile floors in the bathroom! Lower level w/media room, bed/bath, and den! Large patio & landscaped yard round out this great home! Energy score of 9! [Home Energy Score = 9. HES Report at https://api.greenbuildingregistry.com/report/pdf/R148223-20180329.pdf]",2,Ranch,Multnomah,18301564,"6,500 Sq. Ft.",7.0,8.0,6.0,67 / 100,44 / 100,96 / 100
https://www.redfin.com/owner-estimate/fact-check/26625773,/2be1eba2507fce5a390892972d127d94_genMid.18631252_1.jpg,7525 SE 13th Ave,"Portland, OR 97202","$513,452","$520,000",3,3.5,"1,720",2008,SOLD 6/18/18,"Just a few blocks from restaurants, groceries, coffee, Willamette river, Sellwood Park, you name it, it's here! Walking score of 89/biking 75! Stunning custom Sellwood home not like any you have seen. Low maintenance, and functional as can be. Peek-a-boo views of west hills, seasonal Mt. Hood, and east side of town. One owner home as been meticulously maintained. New carpet. Beautiful yard for such a small area. [Home Energy Score = 7. HES Report at https://api.greenbuildingregistry.com/report/pdf/R134716-20180503.pdf]",3,"Traditional, Craftsman",SELLWOOD,Multnomah,"1,875 Sq. Ft.",8.0,8.0,6.0,91 / 100,45 / 100,94 / 100
https://www.redfin.com/owner-estimate/fact-check/26361212,/809d6934369d49258e705bf93794615d_genMid.18059253_2.jpg,4728 SE 34th Ave,"Portland, OR 97202","$436,077","$427,000",4,1,"2,009",1945,SOLD 6/15/18,"*Open Sat 5/12 11-1pm* Lovingly cared for by same owner since 1951. Spotless Cape Cod in a great Reed neighborhood location. Hardwoods under carpet on main, wood burning fireplace, 4 bedrooms, retro family room w/bar on lower level. New gas furnace 2013, newer vinyl windows. Great backyard with covered patio, pathways & landscaping, detached garage. Easy access to downtown PDX via car, bike or busline. Trader Joes 5 blocks away",3,Capecod,Multnomah,18059253,"6,384 Sq. Ft.",5.0,5.0,6.0,66 / 100,48 / 100,88 / 100
https://www.redfin.com/owner-estimate/fact-check/26471442,/75a053bee8f72659a001bfac738bf686_genMid.17188259_0.jpg,3209 SE 31st Ave,"Portland, OR 97202","$771,620","$775,000",4,2.5,"4,051",1910,SOLD 6/15/18,"Grand old Portland home in a class by herself. Over 4000 sqft, 4+ beds, 2.5 baths set on 2 city lots. May be possible to divide. Named the ""Custer house"" after a family that raised 13 children here, it's a perfect home for entertaining large groups. A few of the many updates include copper plumbing, wiring, and laundry on the second floor. New carpet on main over old growth fir, oak in the kitchen.",4,Old Portland,Multnomah,17188259,"8,000 Sq. Ft.",5.0,5.0,6.0,81 / 100,55 / 100,89 / 100
https://www.redfin.com/owner-estimate/fact-check/26336704,/413878e6aba39055452ffae5c678f517_genMid.18556428_0.jpg,7106 SE 18th Ave,"Portland, OR 97202","$412,999","$395,000",1,1,"1,206",1923,SOLD 5/23/18,"Sweet 20s Bungalow on a fabulous street in the heart of the hood!. Vintage details t/o: wd floors; built-ins; moldings; frplc  & hi-ceilings. Formal living and dining rms; kitchen w/nook; partial unfinished basement; nice level lot with detached garage. Updated mechanics include newer furnace, electrical, H2O heater & water line. Maintained by the same owner for decades. Fabulous gem!",1,Bungalow,Multnomah,18556428,"5,000 Sq. Ft.",8.0,8.0,6.0,87 / 100,49 / 100,98 / 100
https://www.redfin.com/owner-estimate/fact-check/25760912,/9bba1850fb0ff8ef812f12762c0795f9_genMid.18402159_1.jpg,6606 SE Cesar E Chavez Blvd,"Portland, OR 97202","$494,030","$480,000",2,2,"1,726",1922,SOLD 5/22/18,"Classic Bungalow in Woodstock/Eastmoreland with cafe's, restaurants, pubs & parks in every direction.Perfect blend of updates & original charm;built-ins, hardwood floors, fireplace and period touches throughout.Modern & bright kitchen.Finished shed is perfect shop/office.Master bedroom with sunroom.Bonus room & sleek new bath in partially finished basement-plus,laundry,work area,storage. 1 car gar. Fabulous,fenced yard w/raised beds. [Home Energy Score = 6. HES Report at https://api.greenbuildingregistry.com/report/pdf/R126128-20180410.pdf]",2,Bungalow,Multnomah,18402159,"5,000 Sq. Ft.",8.0,8.0,6.0,71 / 100,45 / 100,95 / 100
https://www.redfin.com/owner-estimate/fact-check/26582634,/dc60771bee841ef070e6d1d291585905_genMid.18403177_0.jpg,5817 SE 20th Ave,"Portland, OR 97202","$490,090","$480,000",2,1,"1,536",1928,SOLD 5/18/18,"Get the best of all worlds with this quiet Bungalow near Sellwood's lively shops. This home has beautiful details including picture rails, a wood fireplace, arched doorway, moldings, hardwood floors and kitchen bar.  Find peace on the oversized lot with fruit trees, berries, raised beds & detached garage/shop while enjoying the close proximity to restaurants, shopping, parks, bus/MAX and great schools. [Home Energy Score = 9. HES Report at https://api.greenbuildingregistry.com/report/pdf/R198818-20180127.pdf]",2,Bungalow,Multnomah,18403177,"6,000 Sq. Ft.",8.0,8.0,6.0,69 / 100,50 / 100,87 / 100
https://www.redfin.com/owner-estimate/fact-check/26632151,/55d3736ecb49965a4e745e7084853bd4_genMid.18128249_2.jpg,1124 SE Bidwell St,"Portland, OR 97202","$602,870","$605,000",3,2,"2,483",1910,SOLD 5/18/18,"BRAND NEW PRICE Classic Sellwood Bungalow in heart of town, stroll to parks and shopping. Original fir floors, built-ins & new windows. Remodeled kitchen,gas cooktop,tile floors,laundry and bedroom on main level. Whole house fan for cooling & insulated walls/ceiling. Finished basement with full bath, separate entry.One car garage w/storage. Sit & relax on large front porch. Springwater Trail awaits! HOME WARRANTY INCLUDED!",3,Bungalow,Multnomah,18128249,"4,500 Sq. Ft.",8.0,8.0,6.0,93 / 100,42 / 100,96 / 100
https://www.redfin.com/owner-estimate/fact-check/25858722,/c58597015b54a2171768e9a65925a31b_genMid.18123410_1.jpg,4021 SE Ramona St,"Portland, OR 97202","$356,196","$355,000",1,1,546,1916,SOLD 5/17/18,,1,Bungalow,Multnomah,18123410,"1,200 Sq. Ft.",7.0,5.0,6.0,79 / 100,48 / 100,81 / 100
https://www.redfin.com/owner-estimate/fact-check/26637950,/ca7f4a0613ba1fc847e6002b8c9fa351_genMid.18322711_0.jpg,6537 SE 41st Ave,"Portland, OR 97202","$695,342","$700,000",4,3,"2,929",1942,SOLD 5/17/18,"Charming Cape Cod! This gorgeous sunny Eastmoreland Hts home features: hardwoods thru-out, formal dining & cozy gas fireplace. A true cooks kitchen w/slab granite, ss appliances & pantry. Spacious finished bsmnt w/wet bar, built-in speakers & utility room. French doors open to big backyard w/covered patio, garden beds, outdoor gas fireplace & fully wired shop. Perfect for year round entertaining. Close to Woodstock shops & restaurants. [Home Energy Score = 2. HES Report at https://api.greenbuildingregistry.com/report/pdf/R126107-20180304.pdf]",3,Capecod,Multnomah,18322711,"7,700 Sq. Ft.",8.0,8.0,6.0,75 / 100,45 / 100,96 / 100
https://www.redfin.com/owner-estimate/fact-check/143077921,/1cef235cee0606d82e38aa2fc3b94f2f_genMid.18120816_3.jpg,8312 SE Clatsop St,OR 97086,"$229,460","$169,000",1,1,557,1935,SOLD 5/16/18,,1,Bungalow,Multnomah,18120816,—,9.0,5.0,6.0,,,
https://www.redfin.com/owner-estimate/fact-check/114020656,/673772501b9865de43b505a46d7fb243_genMid.17398426_6.jpg,100 SE Harney #12,"Portland, OR 97202","$876,553","$825,000",2,4,"3,968",1981,SOLD 5/16/18,"This unique custom-built floating home is an absolute must see!  Loft-style home w/one of a kind indoor and outdoor spaces, including beautiful cascading decks overlooking the Willamette River. Property includes 2 separate floating homes in one moorage slip.  The ADU/Tender has 1106 sf and features many updates throughout. You have to see it to believe it!  This just may be your forever home; come take a look!",Loft,"Residential, Floating Home",River,Portland Southeast,—,8.0,8.0,6.0,73 / 100,36 / 100,77 / 100
https://www.redfin.com/owner-estimate/fact-check/26552956,/60eb8b316afae3490b33f696db6eb2df_genMid.18080086_0.jpg,1603 SE Nehalem St,"Portland, OR 97202","$615,632","$632,500",4,2,"2,678",1925,SOLD 5/14/18,"Sellwood Craftsman. Professionally refinished wood floors on both levels. Original leaded glass built-ins in LR and DR.  Original shellac wood work. Remodeled kitchen with granite counters. Updated bathroom with original claw foot tub. New furnace, hot water heater & sewer line. Partially finished basement with ADU potential. Two car garage.  Walk Score 91!  Close to Jade, Grand Central, Starbucks and more!  Open Saturday 1-4.",3,Craftsman,Multnomah,18080086,"4,500 Sq. Ft.",8.0,8.0,6.0,92 / 100,45 / 100,96 / 100
https://www.redfin.com/owner-estimate/fact-check/26507177,/f213b966040c9f0f4e5b0006fe3b74a7_genMid.18255026_4.jpg,6214 SE 15th Ave,"Portland, OR 97202","$590,317","$526,000",2,1,"1,536",1925,SOLD 5/11/18,"Adorable remodeled bungalow, 1 block frm Elementary school Sellwood shops and pubs, Bdrm on the main! with bthrm new tile/flooring/ shower/toilet/sink, new hardwoods through family room/dining area, main all hardwood, new paint, new carpet upstairs/ large bedroom with sitting area/library/art area. New kitchen appliances/counter tops/cabinets. Level backyard, large deck w/ outdoor bar, and working hot tub included! ADU possible in bsmt. [Home Energy Score = 3. HES Report at https://api.greenbuildingregistry.com/report/pdf/R288059-20180125.pdf]",2,"Bungalow, 2 Story",Portland Southeast,Multnomah,"5,500 Sq. Ft.",8.0,8.0,6.0,88 / 100,47 / 100,95 / 100
https://www.redfin.com/owner-estimate/fact-check/26502297,/ba9ab70861fdd74498ed4ccd9b6c2ae7_genMid.18605863_3.jpg,5325 SE Cesar E Chavez Blvd,"Portland, OR 97202","$381,094","$375,000",2,1,900,1952,SOLD 5/09/18,"Absolutely charming one level home in highly desired Woodstock/Reed neighborhood! Gleaming hardwood floors, spacious liv rm w/cozy fireplace! Remodeled kitchen w/marmoleum flooring, darling nook/din area w/slider to spacious deck & Oversized Pdx lot (6500SF!). Nice bedrooms w/hardwoods & remodeled bathroom! Fenced yard w/deck, patio areas, 2 storage sheds, large garden area & extra parking! This is a must see! OPEN 3/18; 12-3pm [Home Energy Score = 5. HES Report at https://api.greenbuildingregistry.com/report/pdf/R313297-20180211.pdf]",1,"Ranch, 1 Story",Multnomah,18605863,"6,500 Sq. Ft.",5.0,5.0,6.0,69 / 100,47 / 100,80 / 100
https://www.redfin.com/owner-estimate/fact-check/25762732,/cff7f4cf439be5339ee840850aa8710a_genMid.18451290_0.jpg,3734 SE 9th Ave,"Portland, OR 97202","$564,993","$565,000",2,1,"2,305",1926,SOLD 5/08/18,"Unique 1926 Mediterranean styled home in the vibrant Brooklyn neighborhood. Entertainers kitchen with high end appliances & beautiful Pratt&Larson tile. Hardwood floors, coved ceilings, arched windows. Impressive sunroom addition with French doors that lead to an intimate patio with firepit. New furnace and exterior paint are just a few of the recent updates. A special home just waiting for you! [Home Energy Score = 1. HES Report at https://api.greenbuildingregistry.com/report/pdf/R114686-20180314.pdf]",1,Mediterranean,Multnomah,18451290,"5,814 Sq. Ft.",5.0,5.0,6.0,78 / 100,61 / 100,90 / 100
,/5cda8999d000f85532ce9c16c8046933_genMid.18614866_0.jpg,1609 SE Umatilla St,"Portland, OR 97202",,"$417,500",2,,"2,398","4,791 Sq. Ft.",SOLD 5/08/18,Great investment opportunity in high demand close-in Sellwood neighborhood. Charming 1890 home on corner lot ready for rehab. Plenty of space in backyard to build addition or remove current home and build 2 new attached homes. Call for details. Plans available from seller to add on to existing home. Come take a look to view the possibilities. This is a great project for any investor.,3,Old Portland,Multnomah,18614866,"5,000 Sq. Ft.",8.0,8.0,6.0,93 / 100,46 / 100,97 / 100
https://www.redfin.com/owner-estimate/fact-check/26543437,/8e13a09268f850067ff3ed7331dea6e5_genMid.18067479_0.jpg,7115 SE 17th Ave,"Portland, OR 97202","$557,197","$547,000",3,2,"1,989",1910,SOLD 5/07/18,"From the inviting front porch of this Craftsman beauty, you'll appreciate the vintage features of this home such as hardwood floors, french doors, spectacular fireplace, box beam ceilings, radiant heat, high ceilings, extensive molding. And, you'll love the updated bathrooms and kitchen. New roof, new exterior and interior paint are a bonus. Fantastic location close to all of the amenities in Westmoreland. Open House Sat. 1-3 PM",2,"Bungalow, Craftsman",Multnomah,18067479,"5,000 Sq. Ft.",8.0,8.0,6.0,91 / 100,49 / 100,98 / 100
https://www.redfin.com/owner-estimate/fact-check/26505568,/b8b5a77a3287aeca504a035e91f81441_genMid.18497327_0.jpg,2337 SE Taggart St,"Portland, OR 97202","$695,171","$700,000",3,2,"2,908",1929,SOLD 5/02/18,"This lovely bungalow in Clinton is a total charmer!Enjoy arched entryways, custom cabinetry, a porcelain bib sink, SS appliances, hardwood floors & gas fireplace. High ceilings, beautiful picture windows keeping the space feeling airy and bright.Milgard windows. Bonus room/Master Suite. Unfinished basement comes with separate entrance perfect for a potential ADU. Has seismically retrofitted, giving you peace of mind.Open 3/31 1-3PM",2,"Bungalow, Old Portland",Multnomah,18497327,"5,000 Sq. Ft.",9.0,5.0,6.0,93 / 100,59 / 100,96 / 100
https://www.redfin.com/owner-estimate/fact-check/26550748,/a0c9d46327fe293e870d4a1897a2b07d_genMid.18393357_3.jpg,1825 SE Nehalem St,"Portland, OR 97202","$812,470","$849,900",4,2.5,"3,284",1938,SOLD 5/01/18,"Lovely Cape Cod in Sellwood. Home Features Include Master Suite w/ Walk-in Closet & Dressing Area, Blt-ins. Gorgeous Kitchen offers Gas & SS Appl, Cherry Cabinetry, Crown Molding, French Doors off Both Eating Areas. Wine Refrig, Heated Tile Floors T/O, original Hdwds, Coved Ceilings, Formal Dining w/Blt-ins. FA-90 Gas Furnace, AC. FR dn w/ Gas Fplc & 3rd Bedroom. Sep. Living features Gas Fplc, Kitch. 13x12 Bdrm, Slider to patio. [Home Energy Score = 1. HES Report at https://api.greenbuildingregistry.com/report/pdf/R267833-20180305.pdf]",3,Capecod,Multnomah,18393357,"7,312 Sq. Ft.",8.0,8.0,6.0,81 / 100,48 / 100,98 / 100
https://www.redfin.com/owner-estimate/fact-check/49692069,/c326ffae9312e91b9d3a2e02947792c2_genMid.18451939_0.jpg,8030 SE 24th Ave,"Portland, OR 97202","$759,487","$760,000",4,3,"2,798",2016,SOLD 4/20/18,"Sought-After Sellwood Like New Modern Craftsman,Large Master Suite,Soak Tub & Dual Walk-ins.High End Designer Finishes Combine w/High Ceilings,Top-Down Blinds,Recessed Lighting & Modern Layout For a Highly Desirable Floor Plan.Big Bedrooms and Loads of Natural Light.Oversized Laundry w/Tons of Storage.Full Bed and Bath on Main. Large Fenced Backyard w/Covered Patio.Steps to Park and MAX.",2,"2 Story, Custom Style",Multnomah,18451939,"5,000 Sq. Ft.",8.0,8.0,6.0,67 / 100,53 / 100,95 / 100
https://www.redfin.com/owner-estimate/fact-check/26572306,/06413beca2456713d1204c2fccb9451c_genMid.18057205_0.jpg,4015 SE 32nd Ave,"Portland, OR 97202","$424,350","$418,000",2,1,838,1955,SOLD 4/20/18,"Your clients will love this impeccable one level home close-in to dwntwn PDX! Mid-Century with updates galore. Open layout that is bright & functional. Large living area, kitchen with extensive counters, SS applnces, & radiant floor, dining w/ views to beautiful backyard. Hardwoods in LR,Dr, & bdrms. Updated bath with tile surround. Backyard with 10'x40' covered patio. Newer ext. paint, territorial view, fence. Be the first to GO & SHOW [Home Energy Score = 5. HES Report at https://api.greenbuildingregistry.com/report/pdf/R195637-20180320.pdf]",1,"1 Story, Mid-Century Modern",Portland Southeast,Multnomah,"5,000 Sq. Ft.",5.0,5.0,6.0,77 / 100,53 / 100,88 / 100
